xypos8880	the scientist was not being recommended by the professor that dances	0.171363454545 0.0566145454545 -0.380927145455 -0.192410181818 0.292966363636 0.274311363636 -0.491157272727 -0.252222181818 -0.18659186 -0.127609090909 0.320012545455 0.243684545455 -0.322691818182 -0.0283672727273 0.355763909091 0.109269354545 0.0723604545455 0.0480845454545 -0.454103545455 -0.131157272727 0.112105454545 0.243935818182 0.2489386 -0.188178181818 0.152621 -1.76080818182 -0.377542636364 -0.129071454545 -0.436052545455 -0.0698654545455 2.94140363636 -0.443916363636 -0.324917545455 -0.689462727273 0.02502766 -0.0700149272727 0.213740818182 0.296692272727 0.154181909091 0.122025727273 -0.168861454545 0.213184727273 -0.121332266364 0.0865824545455 0.0992056363636 -0.0981837545455 -0.240623654545 -0.10008 -0.0750037272727 -0.0147568
xypos8423	the students that did not sleep did not meet the doctor	0.345538727273 0.139562818182 -0.0703081090909 -0.338951636364 0.334336363636 0.0354687454545 -0.402237272727 0.167266545455 -0.170930950909 -0.153257090909 0.203427090909 0.263392363636 -0.338493181818 -0.0534636363636 0.647552818182 0.408517818182 -0.0142916363636 -0.127306363636 -0.123183 -0.419715454545 -0.102772909091 0.423070909091 0.352772727273 0.0556618181818 0.262654272727 -1.84784636364 -0.403220909091 -0.237631272727 -0.0456670909091 -0.344170090909 3.30794545455 0.299865454545 -0.616977272727 -0.605432636364 0.162205841818 -0.0205636545455 0.415925363636 0.115137727273 0.280816636364 -0.0437051818182 -0.322071818182 0.0930881818182 -0.0394047272727 0.369398727273 0.117893636364 0.00369307272727 -0.122471836364 0.0115885454545 -0.103461090909 0.133588109091
xypos7181	the women that were being helped by the lawyers did not recommend the scientist	0.283933785714 -0.111332142857 -0.0381395214286 -0.178499642857 0.27963095 0.182640221429 -0.545430071429 -0.0124846428571 -0.165538406429 -0.171979714286 0.182856428571 0.104249 -0.410854428571 -0.0467835714286 0.473616535714 0.15059885 0.0776896428571 -0.2069515 -0.313363785714 -0.418772142857 0.0298947857143 0.284650857143 0.338375714286 -0.161078107143 -0.0266789571429 -1.84296428571 -0.442445357143 -0.282292428571 -0.282664857143 -0.248656428571 3.13065285714 -0.0485157142857 -0.389056428571 -0.682160714286 0.0772497421429 -0.126872807143 0.17447 0.165106928571 0.0106767142857 -0.113735714286 -0.255699071429 0.0700185714286 0.162554862143 0.297692 0.192737285714 -0.0944327785714 -0.427043092857 0.00971642857143 -0.168200214286 -0.158160342857
xypos8423	the students that did not sleep did not meet the doctor	0.345538727273 0.139562818182 -0.0703081090909 -0.338951636364 0.334336363636 0.0354687454545 -0.402237272727 0.167266545455 -0.170930950909 -0.153257090909 0.203427090909 0.263392363636 -0.338493181818 -0.0534636363636 0.647552818182 0.408517818182 -0.0142916363636 -0.127306363636 -0.123183 -0.419715454545 -0.102772909091 0.423070909091 0.352772727273 0.0556618181818 0.262654272727 -1.84784636364 -0.403220909091 -0.237631272727 -0.0456670909091 -0.344170090909 3.30794545455 0.299865454545 -0.616977272727 -0.605432636364 0.162205841818 -0.0205636545455 0.415925363636 0.115137727273 0.280816636364 -0.0437051818182 -0.322071818182 0.0930881818182 -0.0394047272727 0.369398727273 0.117893636364 0.00369307272727 -0.122471836364 0.0115885454545 -0.103461090909 0.133588109091
xypos1091	the professor that is followed by the women danced	0.00999211111111 0.251266 -0.432807777778 -0.108178555556 0.285078888889 0.312893444444 -0.421548566667 -0.250368888889 -0.219026717778 -0.152958777778 0.263030444444 -0.126303333333 -0.428326888889 -0.0566532222222 0.290258 -0.0305343333333 0.0285477777778 -0.0123278888889 -0.479667 -0.211451 0.0400242222222 0.328364888889 0.185892288889 -0.0716011111111 0.142327844444 -1.62615044444 -0.435399333333 -0.0561964444444 -0.489606777778 -0.234166 3.07323777778 -0.0997755555556 -0.179282777778 -0.487877444444 -0.140985637778 -0.155035022222 0.0606675555556 0.188372555556 0.0638981111111 0.104455888889 -0.242253222222 0.179877777778 -0.11645 -0.0690787777778 0.11484 -0.0462025555556 -0.155360022222 -0.404104444444 -0.222138555556 -0.2172372
xypos6863	the professors are not met by the scientist that is helped by the lawyers	0.319055 0.107222571429 -0.01065945 -0.108626071429 0.293185521429 0.143441714286 -0.557557578571 -0.129638142857 -0.286476977857 -0.134189 0.145641357143 0.198230428571 -0.3841485 -0.00710392857143 0.331498678571 0.122450278571 0.165329071429 -0.122666428571 -0.237922071429 -0.311874 0.0696962142857 0.207124714286 0.264484 -0.118462392857 0.0174697142857 -1.78364571429 -0.397339785714 -0.287813214286 -0.482418142857 -0.121827428571 3.14721714286 -0.245547857143 -0.313741714286 -0.727942857143 0.0354586707143 -0.133199307143 -0.0244712142857 0.1193663 0.111192428571 0.0150792857143 -0.208476428571 0.257112 0.0228917142857 0.161491214286 0.148271785714 -0.0114756642857 -0.381859521429 0.0624928571429 -0.222658642857 -0.172368057143
xypos2728	the lawyer does not call the scientists	0.354913 0.133523857143 -0.0455845142857 0.00987485714286 0.437599 0.0396894285714 -0.460976571429 0.0436551428571 -0.0707014942857 -0.133920714286 0.0913728571429 0.254985142857 -0.218077142857 0.0881577142857 0.458854428571 0.306982285714 0.249891285714 -0.217122185714 -0.218317142857 -0.429380428571 -0.0839417142857 0.229764285714 0.144996 0.0139671428571 0.235804285714 -2.01961428571 -0.527365714286 -0.213356571429 -0.174892857143 -0.306989 3.09418571429 -0.222431428571 -0.69953 -0.657921428571 -0.0666951057143 -0.399104314286 0.144222714286 -0.112681285714 0.262706714286 -0.0899144714286 -0.0765467142857 0.209454285714 0.0518114285714 0.407050857143 0.131858428571 0.0673734285714 -0.222430028571 0.265117 -0.109157 0.154038571429
xypos5491	the scientists helped the man that is sleeping	0.57941925 0.167449 -0.0463775 -0.20250725 0.4794239125 0.21348125 -0.5103982625 -0.15011625 0.1387065675 -0.07483875 0.22838525 0.1132725375 -0.29641225 0.16463625 0.323693875 0.23182075 0.20085 0.12047975 -0.479012375 -0.25934875 -0.1670725 0.285121 0.149182125 -0.11255125 0.20748 -1.78217 -0.591545875 0.04801025 -0.03448025 -0.15155625 3.1175375 -0.0727375 -0.36965375 -0.47928125 0.0671986575 0.077851225 0.00776 0.092328875 0.308414125 -0.148353875 -0.303034625 0.10981125 -0.034247875 0.225380625 0.2456375 0.080649 -0.134456025 -0.2406525 -0.052305 -0.28085185
xypos7920	the students that recommended the professor followed the woman	0.053821 0.333761555556 -0.362994444444 -0.308984111111 0.35708 0.253279333333 -0.405421111111 -0.180638888889 -0.0564222988889 -0.321983777778 0.143419888889 -0.135868888889 -0.223785555556 -0.0677665555556 0.2873825 -0.084269 -0.193932222222 0.0168177777778 -0.363430555556 -0.0837843333333 0.157595222222 0.312656666667 0.0773868444444 -0.0963944444444 0.0648432222222 -1.81343333333 -0.321404888889 -0.188077444444 -0.549609666667 -0.131232222222 3.15017777778 -0.180777777778 -0.383245888889 -0.600876015556 0.135162932222 -0.0497758111111 0.197236666667 0.150159111111 0.312802666667 0.0314022222222 -0.297885111111 0.08674 -0.0431277777778 0.124874444444 0.0774296666667 -0.0835736666667 0.0327094111111 -0.0858714444444 -0.0691516666667 -0.100712866667
xypos5971	the professors are not following the man that danced	0.256436 0.0861517777778 -0.2053854 -0.332176111111 0.390679888889 0.123548444444 -0.417285555556 -0.038266 -0.427871162222 -0.104717333333 0.0893692222222 0.00110444444444 -0.347422333333 0.0722316666667 0.367417888889 0.032924 0.100487222222 -0.01566 -0.324573222222 -0.449431111111 -0.0709724444444 0.311358888889 0.333396777778 0.0302466666667 0.0670044444444 -1.61504377778 -0.484678411111 0.000293777777778 -0.284313333333 -0.335338888889 3.15727111111 0.107777777778 -0.236525111111 -0.476161111111 0.0969893622222 -0.0031938 0.126694222222 0.0189702444444 -0.0823418888889 0.030677 -0.338593777778 0.136380888889 -0.0557433333333 0.305111777778 0.0899732222222 -0.088317 -0.280061133333 -0.118483333333 -0.234590111111 -0.336893644444
xypos5879	the lawyer is not helping the scientist that was dancing	0.1891268 0.1480475 -0.24631986 -0.0040835 0.5109382 0.2281717 -0.46441761 -0.0422596 -0.076633046 -0.0141165 0.2487064 0.172674 -0.3996299 0.033289 0.3610257 0.09653279 0.2232829 0.1093699 -0.3330379 -0.1628441 -0.010582 0.36023 0.0566181 -0.031932 0.165274 -1.919886 -0.41085 -0.1142036 -0.1717485 -0.1650137 2.972874 -0.298889 -0.443693 -0.5948689 -0.011616874 -0.10494832 0.0469309 0.1554098 0.1792401 -0.1041632 -0.1428833 0.221298 -0.089943 0.04469232 0.1205059 -0.13511683 -0.29016302 -0.1804121 -0.0067876 0.02609772
xypos8206	the lawyer that did not call the doctors recommended the woman	0.338874 0.0409559090909 -0.2075186 -0.184043363636 0.40611 0.231669827273 -0.459802727273 0.182690545455 -0.0116409718182 -0.253337181818 0.108379909091 0.115556363636 -0.256107272727 0.0117476363636 0.488505590909 0.166623090909 -0.146849090909 -0.252021818182 -0.120637727273 -0.359552090909 -0.0615511818182 0.396686363636 0.140565636364 -0.0160954545455 0.0473958181818 -2.04849090909 -0.427213636364 -0.108457727273 -0.210487090909 -0.268830272727 3.12123636364 -0.0899590909091 -0.583748181818 -0.451146103636 0.0869387627273 -0.218287481818 0.379833545455 -0.0180032727273 0.270864454545 -0.0886528454545 -0.142656363636 0.246408181818 0.0526862727273 0.365658545455 0.123408636364 -0.124951054545 -0.334664118182 0.109627181818 -0.0155108181818 0.120737745455
xypos7961	the man that recommends the woman did not help the doctor	0.379687909091 0.0863090909091 -0.179017236364 -0.259458 0.589669818182 0.253357372727 -0.429577272727 0.0963041818182 0.129558119091 -0.200861272727 0.178635818182 0.221695454545 -0.3127646 0.112279909091 0.465893318182 0.143429454545 -0.0478644545455 -0.0755545454545 -0.183320454545 -0.215373636364 -0.143711181818 0.400128181818 0.118776181818 -0.000755636363636 0.156981818182 -2.05925727273 -0.498415454545 -0.082745 -0.0241216363636 -0.336668545455 3.12773636364 0.0567663636364 -0.572245454545 -0.348128649091 0.0991370354545 0.0441607 0.185761818182 0.0510933636364 0.297906727273 -0.262064545455 -0.177607636364 0.166711090909 0.0198799090909 0.173959454545 0.152171363636 -0.0626056 -0.136126209091 -0.0697375454545 0.0645071818182 -0.00158589090909
xypos2519	the lawyer was being recommended by the professor	0.050116 0.019204375 -0.36201625 -0.17568625 0.3170175 0.250421375 -0.5545875 -0.12474375 -0.2030388075 -0.308744625 0.280899375 0.22949 -0.49249 -0.1685625 0.33665525 -0.029625875 -0.104637 -0.05203125 -0.4575925 0.021084625 0.19973875 0.32694675 0.153341825 -0.24159125 -0.100042375 -1.91305 -0.162426125 -0.16866475 -0.6018275 0.078969625 2.90365 -0.65981375 -0.247244125 -0.7016225 0.1018317825 -0.1461139 0.291906125 0.303282 0.32945 0.05059025 -0.05113075 0.26173525 -0.07814561625 0.0539465 -0.058320875 -0.16450375 -0.412112525 -0.176101375 0.02964125 0.02619125
xypos1980	the student that does not meet the lawyer did not dance	0.0668584545455 0.238058636364 -0.245111563636 -0.0421493636364 0.419656363636 0.109777463636 -0.406882363636 0.0855775454545 -0.242234587273 -0.0258826363636 0.164854363636 0.213754545455 -0.420467636364 0.0354912727273 0.541224890909 0.296014181818 0.205610909091 -0.107906663636 -0.0409062727273 -0.463103909091 0.0271970909091 0.341397272727 0.0825951818182 0.11921 0.122208818182 -1.92063454545 -0.45904 -0.217124 -0.165833454545 -0.396009909091 3.24067272727 0.0370290909091 -0.597629090909 -0.523296727273 0.04633766 -0.207051836364 0.267337090909 0.0548762727273 0.120364818182 -0.101386636364 -0.235044272727 0.184290545455 -0.0909028181818 0.183426 0.0695794545455 -0.113476145455 -0.216259109091 0.000629 -0.133456 0.204220018182
xypos8269	the lawyer that slept was not following the doctor	0.415374222222 -0.00937833333333 -0.259027622222 -0.182869444444 0.499372222222 0.218718444444 -0.544953333333 0.226098444444 -0.19810894 -0.285465 0.158446 0.110363333333 -0.500189444444 -0.0617811111111 0.608747888889 0.132967555556 -0.226540111111 -0.129925555556 -0.358219888889 -0.0760681111111 -0.0228655555556 0.467803333333 0.173187777778 -0.0674144444444 0.0774177777778 -1.87897888889 -0.351985522222 -3.62222222222e-05 -0.148446444444 -0.0206993333333 2.92998444444 -0.318055555556 -0.367686666667 -0.462855222222 0.165724917778 -0.00748668888889 0.403534333333 0.117943111111 0.275445666667 -0.028451 -0.190392222222 0.246133555556 -0.19131 0.203010666667 -0.0476923333333 -0.119222555556 -0.358322244444 -0.213559333333 0.0448954444444 -0.0603283111111
xypos4926	the professor that recommended the lawyer is not followed by the woman	0.173049083333 0.18470825 -0.36109655 -0.04367975 0.431654166667 0.367657 -0.414772175 -0.118145333333 -0.0670333908333 -0.227025333333 0.194301583333 0.117170833333 -0.403079083333 -0.0763065833333 0.391402708333 0.0544890833333 -0.0496975833333 -0.115049166667 -0.31973125 -0.123226 0.04579225 0.262353666667 0.0874581333333 -0.109944166667 0.04151225 -1.95148333333 -0.348427833333 -0.0656395833333 -0.371225083333 -0.0597805833333 3.115075 -0.455850833333 -0.350609416667 -0.547551178333 0.0447192825 -0.197054441667 0.195439083333 0.13312 0.260623666667 0.00276733333333 -0.145229916667 0.286209166667 -0.0693983333333 0.0777665833333 0.00837575 -0.09563325 -0.242042941667 -0.10911175 0.0157845 0.0311787666667
xypos9210	the men that do not dance did not meet the professors	0.104409363636 0.192226363636 -0.158719472727 -0.195529636364 0.336270818182 -0.0290331727273 -0.363282909091 0.0785504545455 -0.406523678182 -0.125803636364 0.1511382 0.164923636364 -0.394384545455 0.0265611818182 0.560227618182 0.282245090909 0.275453272727 -0.0517754272727 -0.157873545455 -0.63401 -0.0813065454545 0.319475454545 0.365698181818 0.149372727273 0.146349727273 -1.77219818182 -0.60924 -0.260694909091 -0.155276181818 -0.535058181818 3.28992727273 0.312355454545 -0.593411272727 -0.508091272727 0.103883114545 -0.125855472727 0.213546090909 0.130996272727 0.0109202727273 -0.055537 -0.340681818182 0.0300694545455 0.120212636364 0.313523272727 0.163229454545 -0.0502900545455 -0.185535745455 -0.0218357081818 -0.242414727273 0.0110365636364
xypos393	the professor that was being helped by the student did not sleep	0.12235425 0.0509359166667 -0.114799633333 -0.324903166667 0.282654858333 0.176820258333 -0.573253333333 -0.0664928333333 -0.237543121667 -0.0778183333333 0.301294166667 0.2223905 -0.488768666667 -0.125981333333 0.425614333333 0.18834775 -0.0465586666667 -0.0655366666667 -0.37369025 -0.126935 0.0439533333333 0.386001 0.247168716667 -0.154103333333 0.151648416667 -1.8344175 -0.331602166667 -0.237028833333 -0.1688415 -0.110034666667 3.201175 -0.119668333333 -0.288451916667 -0.752945 0.004985355 -0.0141001 0.226853333333 0.2057835 0.348532583333 -0.0225145833333 -0.2720255 0.100698166667 -0.1700518275 0.161524333333 0.0834998333333 -0.104755133333 -0.22285235 -0.224951666667 -0.0498924166667 0.00707543333333
xypos144	the professor that the lawyer met did not sleep	0.158749222222 0.221419555556 -0.324447733333 -0.103344222222 0.405574444444 0.0741257888889 -0.445948888889 0.103176222222 -0.262806717778 -0.211105 0.147183777778 0.297306222222 -0.49869 -0.0503766666667 0.520499111111 0.290489 0.0182946666667 -0.167217777778 -0.157508111111 -0.207487666667 -0.00943355555556 0.56957 0.226846066667 -0.133197777778 0.198008888889 -1.91830111111 -0.340922111111 -0.193444 -0.285893111111 -0.124012555556 2.93593333333 -0.185622222222 -0.495098111111 -0.672093333333 0.0174615844444 -0.196525577778 0.234142444444 0.185180888889 0.489669222222 0.108834555556 -0.252172888889 0.326058888889 -0.150852333333 0.250968 0.144202777778 -0.0466321777778 -0.261912244444 -0.0929956666667 -0.133671222222 0.239363911111
xypos5536	the doctors that danced were not recommended by the women	0.352342 -0.12347 -0.18063036 -0.3876048 0.1541495 0.3148346 -0.4735991 -0.0480684 -0.141320046 -0.1945373 0.2912839 -0.102388 -0.2672933 -0.036005 0.4256221 0.1045776 -0.086391 -0.1818121 -0.2818933 -0.56157 -0.0071622 0.4059214 0.45338 -0.10119 -0.03715744 -1.5612854 -0.433035 -0.1198745 -0.3921098 -0.338893 3.173114 0.245593 -0.2674612 -0.468501 0.059941426 -0.08409952 0.3568558 0.1429867 -0.0551257 0.0917043 -0.307612 0.101782 0.204726 0.2723766 0.2083336 -0.1707833 -0.47559502 -0.144504 -0.2572319 -0.27044048
xypos3989	the students meet the lawyer that the scientist helped	0.114243333333 0.323803888889 -0.0502777777778 -0.0789827777778 0.382845366667 -0.0367692222222 -0.551812222222 -0.02376 -0.119090854444 -0.224671222222 0.114401555556 0.0183733333333 -0.350402222222 0.0128533333333 0.2662435 0.0498848777778 0.147508777778 -0.0206011111111 -0.237294333333 -0.143875888889 0.129413 0.299322 -0.0539733333333 -0.105818888889 0.0487774444444 -1.90242222222 -0.261091888889 -0.414584111111 -0.544305333333 -0.0861892222222 3.03812666667 -0.142393333333 -0.581075555556 -0.647617666667 0.0867151544444 -0.0914553666667 -0.045698 0.149197333333 0.332879333333 -0.071668 -0.218885555556 0.15936 -0.011104 0.0585464444444 0.189696666667 -0.00951947777778 -0.142887033333 0.0664817777778 -0.14081 -0.0983312
xypos4532	the doctor followed the man that called the professors	0.293454777778 0.220912666667 -0.24844 -0.237881888889 0.404239 0.191089888889 -0.414822222222 -0.0449122222222 -0.158527854444 -0.194986855556 0.118893 0.06782 -0.381239444444 0.184042666667 0.309703388889 -0.116780666667 -0.0794605555556 0.0168933333333 -0.447402222222 -0.0541268888889 -0.057827 0.233396666667 0.116530111111 0.00306555555556 0.0525076666667 -1.89207777778 -0.562620555556 -0.104888555556 -0.394169666667 -0.160997888889 3.09411111111 -0.220866666667 -0.416632666667 -0.417608555556 0.0865740433333 0.0479160777778 0.200522222222 -0.0121453333333 0.224282666667 0.00697444444444 -0.186263666667 0.206507 -0.211066666667 0.171006555556 0.107577444444 -0.0266873333333 -0.101029477778 -0.0625881111111 -0.057143 -0.204254755556
xypos7431	the women that were following the men are meeting the doctor	0.382647272727 0.227182363636 -0.249517272727 -0.0806295454545 0.376585909091 0.161824454545 -0.442173909091 0.00324727272727 -0.178178244545 -0.490674545455 0.200382090909 -0.232078181818 -0.420757 0.0136074545455 0.512464681818 0.0370858181818 -0.0934736363636 -0.159330090909 -0.460081181818 -0.278785909091 -0.057723 0.252956363636 0.418822727273 0.0551027272727 -0.117208763636 -1.67023090909 -0.468245063636 -0.166242363636 -0.406119090909 -0.153023727273 3.47140909091 0.242821818182 -0.363588181818 -0.493019090909 0.18610049 0.0242522454545 0.225497818182 0.0903412 -0.164560545455 -0.0111658181818 -0.395184545455 -0.0406540909091 0.133368181818 0.187837181818 0.204279454545 -0.0170142727273 -0.312564118182 -0.0704302727273 -0.110982090909 -0.439430527273
xypos3732	the woman did not help the scientist that was being met by the lawyer	0.293337214286 0.0752646428571 -0.115649257143 -0.107499642857 0.489592142857 0.227689435714 -0.656925 0.0938168571429 -0.192457906429 -0.211725071429 0.233166 0.220387857143 -0.467949685714 -0.00261571428571 0.459222607143 0.133729707143 0.0204405 -0.0788057142857 -0.308254642857 -0.137127785714 -0.0377257857143 0.420770285714 0.164121928571 -0.151973571429 0.178757214286 -2.08540714286 -0.365869285714 -0.1302525 -0.242533428571 -0.135591642857 3.11616714286 -0.288812857143 -0.437858571429 -0.572811224286 0.047853385 -0.11443545 0.139833714286 0.164592071429 0.164584428571 -0.116503714286 -0.172237142857 0.269104571429 -0.048803995 -0.0159955 0.0989755714286 -0.13773985 -0.451670592857 -0.131099357143 -0.0335595 -0.0728917714286
xypos1877	the doctors that the woman is being recommended by dance	0.366338 0.052645 -0.3608465 -0.2477986 0.264371 0.4291686 -0.44302461 -0.0455049 0.070009954 -0.062054 0.3507429 0.012842 -0.1830719 0.128855 0.37275738 0.0973186 -0.0980845 -0.000288 -0.2855505 -0.291478 -0.0009682 0.3397684 0.2368733 0.07559 0.0407565 -1.745628 -0.53886 0.0209382 -0.2927632 -0.2241634 3.27422 -0.173568 -0.257018 -0.457054214 0.063186926 -0.02818882 0.356178 0.1137729 0.1004453 -0.1006283 -0.1970453 0.14021 -0.018152493 0.153061 0.1271683 -0.1625487 -0.25953102 -0.232185 -0.089915 -0.06996348
xypos7167	the professor that the students recommended was calling the scientist	0.0394328 0.254496 -0.222825 -0.3059065 0.2856806 0.0695368 -0.453887 -0.288906511 -0.091271069 -0.258927 0.1617039 0.04520671 -0.2421114 -0.07766 0.23083225 -0.00697691 -0.0329546 0.104996 -0.3766289 0.008273 0.1639399 0.275945 0.10298546 -0.19942225 0.123492 -1.88583 -0.2747039 -0.2488902 -0.5994298 -0.023215 2.975974 -0.373631 -0.5074153 -0.76336 0.020567639 -0.11775283 0.218352 0.1880455 0.3092022 0.0814211 -0.1538876 0.1098382 -0.095863 0.1098837 0.112744 -0.01653883 -0.09852253 0.0971187 -0.0598948 0.02624842
xypos8658	the doctor is recommended by the student that is dancing	0.241237 0.26665 -0.3744606 -0.2089678 0.3307382 0.3266033 -0.32874322 -0.2264062 0.051709954 -0.0495375 0.3214789 0.11223 -0.2150397 0.0376554 0.3528661 0.0633206 -0.007275 0.137838 -0.2909009 -0.187202 0.0582198 0.2030614 0.1165312 0.126984 0.0459578 -1.696366 -0.423129 -0.0491478 -0.3836139 -0.1383085 3.16423 -0.19596 -0.353442 -0.5370309 0.050243426 0.02605988 0.270192 0.0775012 0.1780323 -0.0252218 -0.1318316 0.2181904 -0.192127 0.06487232 0.0556823 -0.1560617 -0.06162102 -0.1805103 0.0163956 0.02888952
xypos4586	the scientist is following the doctors that helped the men	0.373724 0.179549 -0.1190325 -0.0882962 0.28920183 0.1850377 -0.48680381 -0.006992 0.041376231 -0.2350944 0.310496 -0.047147 -0.4164589 -0.006697 0.28437015 0.09708439 0.027057 -0.064083 -0.5060139 -0.083124 -0.1146753 0.1515348 0.1310086 -0.085254 -0.0069156 -1.86382 -0.51907727 -0.2216377 -0.3207352 -0.0294544 3.238274 -0.117806 -0.402582 -0.573911 0.055612139 -0.00502183 0.0768916 0.1514027 0.2084604 -0.1024584 -0.2302013 0.054831 -0.0296906 0.1271947 0.210829 0.00154047 -0.11871333 -0.014049 -0.101857 -0.24627448
xypos1568	the doctor that is following the student was dancing	0.181832 0.283667777778 -0.443170666667 -0.209981666667 0.355805777778 0.271643666667 -0.437427344444 -0.0476868888889 -0.105900051111 -0.100158888889 0.333887111111 -0.00995555555556 -0.370449777778 0.0316804444444 0.391113444444 -0.015648 -0.15897 0.111268888889 -0.492721 -0.0164811111111 0.0685733333333 0.276314444444 0.0608717777778 0.105256666667 0.0846055555556 -1.75588444444 -0.462528411111 -0.0539275555556 -0.325956111111 -0.0707578888889 3.21874444444 -0.152707777778 -0.339603333333 -0.512484333333 0.0870165844444 0.0840944222222 0.309931111111 0.0584685555556 0.132834555556 -0.0705686666667 -0.214744777778 0.114101777778 -0.344191111111 -0.00363731111111 -0.0161455555556 -0.176651888889 -0.0249622444444 -0.272108111111 0.0544771111111 -0.1410372
xypos1758	the lawyers that were following the student were dancing	0.22212 -0.0141355555556 -0.210364411111 -0.214985 0.219731333333 0.178365555556 -0.579516666667 0.00449311111111 -0.42169894 -0.201324444444 0.113588222222 -0.245323777778 -0.392800444444 -0.0554851111111 0.440405666667 -0.126771555556 -0.129811111111 -0.138773333333 -0.458471 -0.435758888889 0.245845333333 0.403103333333 0.30904 -0.0591992777778 -0.165327777778 -1.50334 -0.417268411111 -0.204995111111 -0.421849 -0.261635111111 3.27305555556 0.0616822222222 -0.18733 -0.629061 0.190518251111 0.0383466444444 0.288286666667 -0.085347 -0.132905222222 0.103183555556 -0.397908555556 0.0385904444444 0.0194777777778 0.292921688889 0.0847531111111 -0.280329666667 -0.411044466667 -0.146815555556 -0.181868444444 -0.477436088889
xypos388	the women that the lawyers are recommending are not sleeping	0.521228 -0.0327788 -0.16426923 -0.1951268 0.336507 0.2518993 -0.2786551 -0.1204164 -0.041458046 -0.2161844 0.0317114 0.01072003 -0.1886961 -0.00331821 0.5411781 0.2731206 0.062175 -0.1522851 -0.0128613 -0.732112 -0.060661 0.3364918 0.441837 0.11820665 -0.12297564 -1.510444 -0.449016 -0.0489846 -0.1648122 -0.3620608 3.176706 0.278313 -0.314751 -0.552026 0.166853426 -0.04929802 0.250983 0.03165694 -0.0960627 -0.0438627 -0.3849517 0.026002 0.3063303 0.6892466 0.2076659 -0.0466032 -0.43844302 -0.024797 -0.190743 -0.16701348
xypos5126	the woman that was recommending the man is being met by the doctors	0.424714769231 0.0556261538462 -0.257842692308 -0.276686769231 0.454896923077 0.316459923077 -0.533583546154 0.0472053846154 -0.0783254376923 -0.207262307692 0.247484153846 0.0664084615385 -0.355133769231 0.0563118384615 0.396870115385 0.0863866153846 -0.156911769231 -0.0101807692308 -0.334024230769 -0.118305076923 -0.104828538462 0.374210153846 0.213198 -0.0544284615385 0.0773811538462 -1.94988461538 -0.405828461538 0.128245615385 -0.281294769231 -0.0936735384615 3.14141230769 -0.221570769231 -0.286191538462 -0.398955933846 0.108006260769 -0.106915638462 0.315609461538 0.141386307692 0.0718916923077 -0.136386153846 -0.220990538462 0.193767846154 -0.0831173023077 0.0693294615385 0.0608871538462 -0.155511769231 -0.418643484615 -0.164244615385 0.0179168461538 -0.138430369231
xypos1177	the man that is not recommending the scientist danced	0.295036 0.0650655555556 -0.286068733333 -0.210375 0.520607777778 0.151923333333 -0.338076233333 -0.126699333333 -0.0829756066667 0.00672288888889 0.174722666667 0.13519 -0.294853333333 0.148199322222 0.316227888889 0.140127322222 0.177007777778 0.128328888889 -0.308403222222 -0.292186666667 -0.136206888889 0.333084222222 0.178359666667 -0.05387 0.224144444444 -1.79832822222 -0.474022222222 0.180496 -0.210378 -0.261152888889 2.76290444444 -0.228184444444 -0.415102444444 -0.412497777778 -0.0243300822222 -0.179503022222 0.161433111111 0.136124555556 0.0578203333333 -0.0532885555556 -0.166286333333 0.218474444444 -0.124868888889 0.149241555556 0.126097666667 -0.0882165888889 -0.213642244444 -0.0895744444444 -0.0949977777778 -0.0106460888889
xypos5627	the doctor that does not dance is not being followed by the man	0.327169461538 0.0804603076923 -0.280703092308 -0.132013230769 0.439101538462 0.334169692308 -0.416019392308 -0.0355982307692 -0.113392343077 0.0473132307692 0.281606461538 0.259233076923 -0.429505692308 0.0791339230769 0.505160292308 0.183191230769 0.0916388461538 -0.0111048692308 -0.379213 -0.273727615385 -0.122318615385 0.256978769231 0.237594923077 0.104624615385 0.193223076923 -1.91391384615 -0.593558076923 0.0371804615385 0.0136706923077 -0.298366538462 3.37955384615 -0.172322307692 -0.330649230769 -0.438360153846 0.0385276353846 -0.0517216307692 0.316174615385 0.0425898461538 0.00548946153846 -0.120904846154 -0.161138 0.203153076923 -0.176902686923 0.120181923077 0.0254544615385 -0.0634419230769 -0.226790784615 -0.220541769231 -0.0113153076923 0.00723963076923
xypos7235	the lawyer is being recommended by the doctors that were calling the women	0.339756923077 -0.0433857692308 -0.178271153846 -0.202386 0.248459307692 0.318013769231 -0.471369776923 -0.0585273161538 -0.0342900530769 -0.233461615385 0.204468384615 -0.0379863769231 -0.303478076923 -0.0864061538462 0.416411653846 0.0428256923077 -0.0701386153846 -0.152175461538 -0.259381 -0.305031 -0.0260025384615 0.301935692308 0.286485846154 -0.0437194230769 -0.100150107692 -1.81453076923 -0.35986 -0.102409307692 -0.357934769231 -0.153277461538 3.26252307692 -0.112440769231 -0.314715384615 -0.551939230769 0.0414408761538 -0.135188946154 0.358436076923 0.0611383076923 -0.00338815384615 -0.0118254615385 -0.175947923077 0.132254615385 0.121736543846 0.273114692308 0.106692846154 -0.138195384615 -0.544058869231 -0.0319708461538 -0.0687523076923 -0.127583446154
